Date,open,high,low,Adjusted_Close,volume
2023-02-21 00:00:00+00:00,10892.25,10892.25,10892.25,10892.25,0
2023-02-22 00:00:00+00:00,10892.25,10892.25,10892.25,10892.25,0
2023-02-23 00:00:00+00:00,11002.25,11002.25,11002.25,11002.25,0
2023-02-24 00:00:00+00:00,10780.25,10780.25,10780.25,10780.25,0
2023-02-27 00:00:00+00:00,10880.25,10880.25,10880.25,10880.25,0
2023-02-28 00:00:00+00:00,10869.25,10869.25,10869.25,10869.25,0
2023-03-01 00:00:00+00:00,10757.25,10757.25,10757.25,10757.25,0
2023-03-02 00:00:00+00:00,10857.25,10857.25,10857.25,10857.25,0
2023-03-03 00:00:00+00:00,11107.25,11107.25,11107.25,11107.25,0
2023-03-06 00:00:00+00:00,11121.25,11121.25,11121.25,11121.25,0
2023-03-07 00:00:00+00:00,11028.25,11028.25,11028.25,11028.25,0
2023-03-08 00:00:00+00:00,11088.25,11088.25,11088.25,11088.25,0
2023-03-09 00:00:00+00:00,10864.75,10864.75,10864.75,10864.75,0
2023-03-10 00:00:00+00:00,10689.75,10689.75,10689.75,10689.75,0
2023-03-13 00:00:00+00:00,10687.25,10687.25,10687.25,10687.25,0
2023-03-14 00:00:00+00:00,10969.25,10969.25,10969.25,10969.25,0
2023-03-15 00:00:00+00:00,11009.25,11009.25,11009.25,11009.25,0
2023-03-16 00:00:00+00:00,11349.25,11349.25,11349.25,11349.25,0
2023-03-17 00:00:00+00:00,11278.25,11278.25,11278.25,11278.25,0
2023-03-20 00:00:00+00:00,11321.25,11321.25,11321.25,11321.25,0
2023-03-21 00:00:00+00:00,11508.25,11508.25,11508.25,11508.25,0
2023-03-22 00:00:00+00:00,11544.25,11544.25,11348.25,11348.25,1
2023-03-23 00:00:00+00:00,11492.25,11492.25,11492.25,11492.25,0
2023-03-24 00:00:00+00:00,11528.25,11528.25,11528.25,11528.25,0
2023-03-27 00:00:00+00:00,11423.25,11423.25,11423.25,11423.25,0
2023-03-28 00:00:00+00:00,11357.25,11357.25,11357.25,11357.25,0
2023-03-29 00:00:00+00:00,11606.25,11606.25,11606.25,11606.25,0
2023-03-30 00:00:00+00:00,11722.25,11722.25,11722.25,11722.25,0
2023-03-31 00:00:00+00:00,11955.25,11955.25,11955.25,11955.25,0
2023-04-03 00:00:00+00:00,11925.25,11925.25,11925.25,11925.25,0
2023-04-04 00:00:00+00:00,11870.25,11870.25,11870.25,11870.25,0
2023-04-05 00:00:00+00:00,11730.25,11730.25,11730.25,11730.25,0
2023-04-06 00:00:00+00:00,11822.25,11822.25,11822.25,11822.25,0
2023-04-07 00:00:00+00:00,11822.25,11822.25,11822.25,11822.25,0
2023-04-10 00:00:00+00:00,11814.25,11814.25,11814.25,11814.25,0
2023-04-11 00:00:00+00:00,11731.25,11731.25,11731.25,11731.25,0
2023-04-12 00:00:00+00:00,11606.25,11606.25,11606.25,11606.25,0
2023-04-13 00:00:00+00:00,11865.25,11865.25,11865.25,11865.25,0
2023-04-14 00:00:00+00:00,11840.25,11840.25,11840.25,11840.25,0
2023-04-17 00:00:00+00:00,11845.25,11845.25,11845.25,11845.25,0
2023-04-18 00:00:00+00:00,11853.25,11853.25,11853.25,11853.25,0
2023-04-19 00:00:00+00:00,11843.25,11843.25,11843.25,11843.25,0
2023-04-20 00:00:00+00:00,11733.25,11733.25,11733.25,11733.25,0
2023-04-21 00:00:00+00:00,11749.25,11749.25,11749.25,11749.25,0
2023-04-24 00:00:00+00:00,11716.25,11716.25,11716.25,11716.25,0
2023-04-25 00:00:00+00:00,11466.25,11466.25,11466.25,11466.25,0
2023-04-26 00:00:00+00:00,11546.25,11546.25,11546.25,11546.25,0
